0,7.6645002365112305,331.84375750520013
0,0.9635000228881836,334.2656333018599
0,0.9390000104904175,335.64063234405353
0,0.9369999766349792,337.00000391342616
0,0.9350000023841858,338.3593754827988
0,0.9570000171661377,339.6718646337084
0,0.0,347.73438385453153
0,0.0,349.09375542390416
0,0.0,350.4531269932768
0,1.184499979019165,344.84373851475544
0,1.1779999732971191,346.218737556949
0,1.184000015258789,347.56250897425736
0,0.0,355.8750126918161
0,0.0,357.2187570018111
0,0.0,358.57812857118375
0,0.0,359.9375001272162
0,0.0,1.2968750183018838
0,0.2574999928474426,359.45313044537573
0,0.0,3.999999969014533
0,0.0,5.359374953481736
0,0.0,6.718749937948939
0,0.0,8.062499584029268
0,0.0,9.421875422270118
0,0.0,10.78125040673732
0,0.0,12.140625391204523
0,0.0,13.484374610398028
0,0.0,14.843749594865232
0,0.0,16.203124579332435
0,0.0,17.562499563799637
0,1.18149995803833,11.968749657156675
0,1.1649999618530273,13.343750406897575
0,1.1820000410079956,14.687500479864728
0,1.190000057220459,16.031249699058232
0,0.0,24.32812466313555
0,4.141499996185303,18.000000500895634
0,10.878499984741211,19.17187483981494
0,0.0,28.406249616537156
0,0.0,29.749998835730665
0,0.0,31.109373820197867
0,0.0,32.46874880466507
0,7.912499904632568,25.999999585151052
0,7.736999988555908,27.312500688891753
0,7.960000038146973,28.656249908085258
0,0.0,37.84374909653368
0,2.0394999980926514,31.81250081411566
0,2.009000062942505,33.17187579858286
0,2.0239999294281006,34.53125078305006
0,2.071000099182129,35.85937423696988
0,2.1500000953674316,37.20312516371067
0,2.2290000915527344,38.53124861763048
0,0.0,47.3124983995303
0,10.207500457763672,40.81250106456348
0,0.0,50.03124836846471
0,0.0,51.374999295205505
0,0.0,52.73437427967271
0,0.0,54.0781252064135
0,0.0,55.43750019088071
0,0.0,56.796875175347914
0,0.0,58.14062610208871
0,8.793499946594238,51.656249409753705
0,8.531999588012695,53.01562439422091
0,0.0,62.20312699776392
0,3.6584999561309814,55.92187330115592
0,3.671250104904175,57.265624227896716
0,3.683000087738037,58.60937515463751
0,3.674999952316284,59.96874672401013
0,3.697000026702881,61.32812512357192
0,6.66949987411499,62.53124928549133
0,6.831250190734863,63.89062768505311
0,6.99399995803833,65.21875113897292
0,0.0,74.39062285460035
0,9.604499816894531,67.89062551963353
